cluster,month,hist_norm
121,6,4.87516
121,7,4.845044
121,8,4.8324027
121,9,4.843725
121,10,4.8253508
121,11,4.859045
121,12,4.873626
122,1,4.7320967
122,2,4.7418995
122,3,4.7824454
122,4,4.840114
122,5,4.849455
122,6,4.8488946
122,7,4.8350863
122,8,4.8196044
122,9,4.8273587
122,10,4.8219028
122,11,4.7935104
122,12,4.7625513
123,1,4.9018817
123,2,4.893158
123,3,4.8934093
123,4,4.9697237
123,5,4.9160557
123,6,4.8766136
123,7,4.8599896
123,8,4.842711
123,9,4.8363075
123,10,4.8101974
123,11,4.810752
123,12,4.8586164
124,1,4.709934
124,2,4.735366
124,3,4.769576
124,4,4.816775
124,5,4.836115
124,6,4.8390574
124,7,4.8341646
124,8,4.8228703
124,9,4.8418655
124,10,4.8127294
124,11,4.7808084
124,12,4.7350984
125,1,4.826614
125,2,4.8524747
125,3,4.852354
125,4,4.9151254
125,5,4.8956647
125,6,4.876271
125,7,4.8476048
125,8,4.831127
125,9,4.8399696
125,10,4.815928
125,11,4.814834
125,12,4.8143473
126,1,4.7268987
126,2,4.7532578
126,3,4.759416
126,4,4.8476906
126,5,4.850709
126,6,4.840772
126,7,4.823639
126,8,4.8295946
126,9,4.828508
126,10,4.8127384
126,11,4.7843394
126,12,4.751281
127,1,4.8038244
127,2,4.7780075
127,3,4.833824
127,4,4.9111996
127,5,4.868821
127,6,4.837223
127,7,4.822127
127,8,4.8133388
127,9,4.8083544
127,10,4.7999606
127,11,4.8387876
127,12,4.82748
128,1,4.760473
128,2,4.7343073
128,3,4.8174405
128,4,4.8658795
128,5,4.87161
128,6,4.8576674
128,7,4.8323007
128,8,4.8272552
128,9,4.822469
128,10,4.8108115
128,11,4.7683687
128,12,4.7660623
129,1,4.851789
129,2,4.8155284
129,3,4.852132
129,4,4.9387803
129,5,4.9167495
129,6,4.885461
129,7,4.841
129,8,4.8520837
129,9,4.845523
129,10,4.8376474
129,11,4.835266
129,12,4.880194
130,1,4.772186
130,2,4.7585764
130,3,4.8045297
130,4,4.8750186
130,5,4.88876
130,6,4.869201
130,7,4.846443
130,8,4.8375893
130,9,4.8454285
130,10,4.8102527
130,11,4.794916
130,12,4.7579412
131,1,4.8096466
131,2,4.825666
131,3,4.828309
131,4,4.8950715
131,5,4.885995
131,6,4.8408475
131,7,4.8146887
131,8,4.816806
131,9,4.804786
131,10,4.7936187
131,11,4.8272014
131,12,4.8607802
132,1,4.772081
132,2,4.751911
132,3,4.8101206
132,4,4.871842
132,5,4.869143
132,6,4.8614554
132,7,4.834992
132,8,4.825496
132,9,4.8275557
132,10,4.8143053
132,11,4.7784185
132,12,4.76478
133,1,4.7957325
133,2,4.7935085
133,3,4.8257074
133,4,4.9000077
133,5,4.885202
133,6,4.8647223
133,7,4.8351717
133,8,4.8310986
133,9,4.8266563
133,10,4.8136225
133,11,4.79169
133,12,4.7982287
134,1,4.784951
134,2,4.826287
134,3,4.821276
134,4,4.9158974
134,5,4.8750234
134,6,4.8539095
134,7,4.818566
134,8,4.820691
134,9,4.8074164
134,10,4.786603
134,11,4.7675548
134,12,4.785331
135,1,4.8393455
135,2,4.840247
135,3,4.852107
135,4,4.916132
135,5,4.8866057
135,6,4.8653994
135,7,4.825669
135,8,4.8313107
135,9,4.8201222
135,10,4.785005
135,11,4.775635
135,12,4.7989297
136,1,4.76124
136,2,4.769602
136,3,4.818303
136,4,4.8611155
136,5,4.86491
136,6,4.8528953
136,7,4.833712
136,8,4.8286085
136,9,4.8185
136,10,4.8003044
136,11,4.772957
136,12,4.764942
137,1,4.717333
137,2,4.727022
137,3,4.7899103
137,4,4.828083
137,5,4.861546
137,6,4.8433666
137,7,4.8276715
137,8,4.8276277
137,9,4.8322945
137,10,4.808842
137,11,4.7874255
137,12,4.751646
138,1,4.6962514
138,2,4.7338133
138,3,4.751106
138,4,4.8112764
138,5,4.8355613
138,6,4.8310013
138,7,4.830797
138,8,4.8171988
138,9,4.835439
138,10,4.815064
138,11,4.7730613
138,12,4.7466607
139,1,4.784067
139,2,4.8007674
139,3,4.81991
139,4,4.9148507
139,5,4.889083
139,6,4.856094
139,7,4.8232036
139,8,4.815692
139,9,4.8298883
139,10,4.8149023
139,11,4.8185325
139,12,4.832776
140,1,4.754869
140,2,4.7480874
140,3,4.796987
140,4,4.866457
140,5,4.864576
140,6,4.862979
140,7,4.835121
140,8,4.8268757
140,9,4.827891
140,10,4.812096
140,11,4.780398
140,12,4.769894
141,1,4.9074416
141,2,4.9490557
141,3,4.89357
141,4,4.970906
141,5,4.919357
141,6,4.889641
141,7,4.858526
141,8,4.8484807
141,9,4.8500338
141,10,4.8266525
141,11,4.8454947
141,12,4.878273
142,1,4.817026
142,2,4.8040147
142,3,4.827753
142,4,4.9148335
142,5,4.892213
142,6,4.8763576
142,7,4.8264117
142,8,4.826521
142,9,4.8324986
142,10,4.8083844
142,11,4.7925353
142,12,4.802781
143,1,4.7880836
143,2,4.793891
143,3,4.8598356
143,4,4.8922777
143,5,4.8936243
143,6,4.8733544
143,7,4.83346
143,8,4.8248506
143,9,4.8329883
143,10,4.814168
143,11,4.7875752
143,12,4.8115606
144,1,4.7888284
144,2,4.794171
144,3,4.842981
144,4,4.904917
144,5,4.890173
144,6,4.869071
144,7,4.8344336
144,8,4.8285108
144,9,4.8314557
144,10,4.8098536
144,11,4.785529
144,12,4.7950077
145,1,4.803181
145,2,4.768161
145,3,4.820465
145,4,4.8755717
145,5,4.8812714
145,6,4.8879566
145,7,4.841434
145,8,4.830911
145,9,4.847283
145,10,4.817757
145,11,4.791484
145,12,4.762852
146,1,4.7826715
146,2,4.773067
146,3,4.8331366
146,4,4.895333
146,5,4.864671
146,6,4.870436
146,7,4.838296
146,8,4.81387
146,9,4.8338366
146,10,4.8263054
146,11,4.816442
146,12,4.8322783
147,1,4.7701206
147,2,4.789277
147,3,4.810199
147,4,4.872992
147,5,4.8796334
147,6,4.88153
147,7,4.842145
147,8,4.8346987
147,9,4.842228
147,10,4.8090672
147,11,4.789266
147,12,4.765052
148,1,4.8063293
148,2,4.7875814
148,3,4.8341374
148,4,4.8885083
148,5,4.874542
148,6,4.8699803
148,7,4.8300576
148,8,4.8253717
148,9,4.82419
148,10,4.8138185
148,11,4.7806754
148,12,4.7856274
149,1,4.708356
149,2,4.738662
149,3,4.7668567
149,4,4.834218
149,5,4.860951
149,6,4.838925
149,7,4.833325
149,8,4.823248
149,9,4.829905
149,10,4.814904
149,11,4.7874165
149,12,4.7371116
150,1,4.8334684
150,2,4.8383517
150,3,4.859345
150,4,4.930764
150,5,4.901521
150,6,4.8836255
150,7,4.8445563
150,8,4.8401275
150,9,4.837484
150,10,4.814203
150,11,4.8178525
150,12,4.8316836
151,1,4.727562
151,2,4.738436
151,3,4.7713623
151,4,4.833975
151,5,4.858793
151,6,4.8535676
151,7,4.838783
151,8,4.8209524
151,9,4.8311405
151,10,4.815042
151,11,4.769853
151,12,4.735978
152,1,4.8214173
152,2,4.822755
152,3,4.83899
152,4,4.9047084
152,5,4.885675
152,6,4.870742
152,7,4.8315144
152,8,4.831326
152,9,4.826858
152,10,4.8131986
152,11,4.7876196
152,12,4.79233
153,1,4.77307
153,2,4.7790155
153,3,4.7955027
153,4,4.865337
153,5,4.873467
153,6,4.864415
153,7,4.8269477
153,8,4.8238573
153,9,4.814995
153,10,4.8092856
153,11,4.7613635
153,12,4.7652745
154,1,4.748242
154,2,4.7627444
154,3,4.833567
154,4,4.8800397
154,5,4.878332
154,6,4.8553715
154,7,4.8308096
154,8,4.8263435
154,9,4.8224487
154,10,4.8079405
154,11,4.786533
154,12,4.7648416
155,1,4.7803564
155,2,4.764127
155,3,4.858877
155,4,4.901599
155,5,4.873687
155,6,4.8708863
155,7,4.8296995
155,8,4.8312373
155,9,4.8376455
155,10,4.8383217
155,11,4.818352
155,12,4.8281984
156,1,4.7843723
156,2,4.8138847
156,3,4.852965
156,4,4.893825
156,5,4.8873425
156,6,4.861645
156,7,4.8283286
156,8,4.825184
156,9,4.819338
156,10,4.800788
156,11,4.777262
156,12,4.78154
157,1,4.7372737
157,2,4.7441897
157,3,4.763575
157,4,4.8465495
157,5,4.8566213
157,6,4.849776
157,7,4.84278
157,8,4.8269672
157,9,4.8374906
157,10,4.8187714
157,11,4.766856
157,12,4.748866
158,1,4.7718987
158,2,4.7537794
158,3,4.8107915
158,4,4.872587
158,5,4.879969
158,6,4.8647327
158,7,4.846381
158,8,4.8364725
158,9,4.8449264
158,10,4.820135
158,11,4.7885265
158,12,4.758638
159,1,4.8636155
159,2,4.8673377
159,3,4.900599
159,4,4.943582
159,5,4.880467
159,6,4.859019
159,7,4.8292203
159,8,4.81076
159,9,4.805319
159,10,4.7971396
159,11,4.8148894
159,12,4.8701625
160,1,4.8133492
160,2,4.832669
160,3,4.8572206
160,4,4.8958483
160,5,4.877155
160,6,4.8662868
160,7,4.8303776
160,8,4.8228993
160,9,4.8286777
160,10,4.812594
160,11,4.782187
160,12,4.799718
161,1,4.866874
161,2,4.876351
161,3,4.8720593
161,4,4.961683
161,5,4.918729
161,6,4.876629
161,7,4.842798
161,8,4.835362
161,9,4.8311634
161,10,4.8177695
161,11,4.8191595
161,12,4.8572135
162,1,4.7068467
162,2,4.728368
162,3,4.757481
162,4,4.8148713
162,5,4.833927
162,6,4.8339972
162,7,4.8345313
162,8,4.8130507
162,9,4.8438106
162,10,4.812124
162,11,4.7785773
162,12,4.7307096
163,1,4.7478237
163,2,4.757401
163,3,4.828945
163,4,4.8852115
163,5,4.8735614
163,6,4.865615
163,7,4.8358407
163,8,4.8235426
163,9,4.830625
163,10,4.8230643
163,11,4.8073387
163,12,4.7992363
164,1,4.7154136
164,2,4.742002
164,3,4.755315
164,4,4.8265824
164,5,4.847767
164,6,4.8362536
164,7,4.8330426
164,8,4.8214483
164,9,4.8339663
164,10,4.811052
164,11,4.7715187
164,12,4.7526207
165,1,4.716769
165,2,4.7406926
165,3,4.8241844
165,4,4.872688
165,5,4.849146
165,6,4.8455224
165,7,4.8284225
165,8,4.810634
165,9,4.809233
165,10,4.80116
165,11,4.778025
165,12,4.7817216
166,1,4.7133083
166,2,4.7234874
166,3,4.763521
166,4,4.8023047
166,5,4.809634
166,6,4.8175015
166,7,4.821808
166,8,4.8174076
166,9,4.8208356
166,10,4.8026805
166,11,4.760137
166,12,4.7215943
167,1,4.7492986
167,2,4.753045
167,3,4.809088
167,4,4.868079
167,5,4.8723187
167,6,4.865051
167,7,4.8381886
167,8,4.8338084
167,9,4.8341084
167,10,4.820507
167,11,4.768356
167,12,4.7594204
168,1,4.749788
168,2,4.7632203
168,3,4.7896643
168,4,4.8550277
168,5,4.879328
168,6,4.853471
168,7,4.8341947
168,8,4.8247433
168,9,4.826012
168,10,4.8212137
168,11,4.797499
168,12,4.7484736
169,1,4.7899084
169,2,4.7677097
169,3,4.86334
169,4,4.8922963
169,5,4.872856
169,6,4.8731985
169,7,4.8275414
169,8,4.823769
169,9,4.840113
169,10,4.830165
169,11,4.8306446
169,12,4.8350716
170,1,4.7533555
170,2,4.7586055
170,3,4.8323774
170,4,4.8930244
170,5,4.8711734
170,6,4.866999
170,7,4.841027
170,8,4.821469
170,9,4.8301096
170,10,4.8191786
170,11,4.8142185
170,12,4.827083
171,1,4.804909
171,2,4.8169765
171,3,4.836385
171,4,4.897965
171,5,4.882852
171,6,4.875248
171,7,4.834682
171,8,4.820884
171,9,4.8338413
171,10,4.8100543
171,11,4.7777166
171,12,4.783405
172,1,4.8061295
172,2,4.797059
172,3,4.8121543
172,4,4.892437
172,5,4.8880677
172,6,4.875415
172,7,4.8405237
172,8,4.8301525
172,9,4.8439307
172,10,4.8112087
172,11,4.7907124
172,12,4.7766223
173,1,4.698265
173,2,4.7199917
173,3,4.7838798
173,4,4.8393474
173,5,4.852474
173,6,4.849614
173,7,4.822049
173,8,4.814955
173,9,4.8125105
173,10,4.7910404
173,11,4.757333
173,12,4.7591195
174,1,4.7226615
174,2,4.7423086
174,3,4.790853
174,4,4.8444896
174,5,4.86182
174,6,4.860399
174,7,4.8340664
174,8,4.824827
174,9,4.8253284
174,10,4.817985
174,11,4.7757835
174,12,4.7508225
175,1,4.7503905
175,2,4.761901
175,3,4.788547
175,4,4.826706
175,5,4.8272014
175,6,4.835754
175,7,4.820754
175,8,4.819824
175,9,4.814193
175,10,4.780137
175,11,4.762419
175,12,4.712904
176,1,4.711794
176,2,4.7516503
176,3,4.7794647
176,4,4.847717
176,5,4.84324
176,6,4.8464475
176,7,4.816254
176,8,4.814306
176,9,4.8038244
176,10,4.7917686
176,11,4.765369
176,12,4.7696266
177,1,4.7445464
177,2,4.7666116
177,3,4.7975497
177,4,4.834481
177,5,4.8406677
177,6,4.8425684
177,7,4.8295574
177,8,4.824503
177,9,4.8267174
177,10,4.8048506
177,11,4.788579
177,12,4.756656
178,1,4.77494
178,2,4.7682385
178,3,4.8234177
178,4,4.882477
178,5,4.8727565
178,6,4.862906
178,7,4.83435
178,8,4.8234773
178,9,4.819511
178,10,4.8154006
178,11,4.776615
178,12,4.7737803
179,1,4.801417
179,2,4.8131313
179,3,4.859876
179,4,4.8902154
179,5,4.8972735
179,6,4.8798404
179,7,4.8354454
179,8,4.826062
179,9,4.84252
179,10,4.811545
179,11,4.794759
179,12,4.803782
180,1,4.8334384
180,2,4.8432994
180,3,4.867902
180,4,4.910547
180,5,4.888354
180,6,4.878694
180,7,4.8378196
180,8,4.832374
180,9,4.8406596
180,10,4.823586
180,11,4.8308268
180,12,4.819425
181,1,4.7413473
181,2,4.7359085
181,3,4.8163433
181,4,4.852732
181,5,4.869047
181,6,4.865272
181,7,4.8410697
181,8,4.8268824
181,9,4.824938
181,10,4.8161364
181,11,4.7792377
181,12,4.7526717
182,1,4.7540736
182,2,4.764709
182,3,4.8241754
182,4,4.8673134
182,5,4.869548
182,6,4.86669
182,7,4.833773
182,8,4.816038
182,9,4.827169
182,10,4.8081937
182,11,4.7717977
182,12,4.7724957
183,1,4.7984195
183,2,4.788421
183,3,4.837857
183,4,4.8987746
183,5,4.871716
183,6,4.8733873
183,7,4.8302617
183,8,4.8221827
183,9,4.8333073
183,10,4.814927
183,11,4.796272
183,12,4.8053875
184,1,4.763003
184,2,4.765489
184,3,4.825104
184,4,4.8996377
184,5,4.876888
184,6,4.8760304
184,7,4.836693
184,8,4.8275127
184,9,4.840327
184,10,4.8355083
184,11,4.839002
184,12,4.844669
185,1,4.7644525
185,2,4.769213
185,3,4.8011365
185,4,4.8726144
185,5,4.886965
185,6,4.880269
185,7,4.8420825
185,8,4.8333488
185,9,4.8433113
185,10,4.807615
185,11,4.784761
185,12,4.7597017
186,1,4.912402
186,2,4.919891
186,3,4.8821325
186,4,4.9688506
186,5,4.9440017
186,6,4.8880076
186,7,4.862819
186,8,4.8578753
186,9,4.8492928
186,10,4.830724
186,11,4.8409915
186,12,4.8967304
187,1,4.756011
187,2,4.747188
187,3,4.824206
187,4,4.894699
187,5,4.873214
187,6,4.8777065
187,7,4.837845
187,8,4.8251514
187,9,4.8311167
187,10,4.8343678
187,11,4.841659
187,12,4.8372674
188,1,4.7231483
188,2,4.728397
188,3,4.754179
188,4,4.832354
188,5,4.858581
188,6,4.8392878
188,7,4.8313413
188,8,4.820608
188,9,4.8311863
188,10,4.8019743
188,11,4.7845063
188,12,4.7423587
189,1,4.7199407
189,2,4.734218
189,3,4.802934
189,4,4.860123
189,5,4.859148
189,6,4.8476458
189,7,4.8267417
189,8,4.8235216
189,9,4.822539
189,10,4.804879
189,11,4.770599
189,12,4.7772503
190,1,4.744952
190,2,4.7442737
190,3,4.790224
190,4,4.838897
190,5,4.8637214
190,6,4.85577
190,7,4.834282
190,8,4.8255153
190,9,4.830814
190,10,4.8108797
190,11,4.772324
190,12,4.744994
191,1,4.8222528
191,2,4.842785
191,3,4.8633904
191,4,4.94028
191,5,4.903745
191,6,4.8729067
191,7,4.8467636
191,8,4.8391933
191,9,4.843433
191,10,4.823253
191,11,4.821669
191,12,4.866835
192,1,4.764444
192,2,4.750002
192,3,4.8327913
192,4,4.877998
192,5,4.856187
192,6,4.864635
192,7,4.8280425
192,8,4.8198524
192,9,4.835505
192,10,4.8286667
192,11,4.8095284
192,12,4.819724
193,1,4.742188
193,2,4.734722
193,3,4.811721
193,4,4.869242
193,5,4.8670073
193,6,4.860282
193,7,4.834732
193,8,4.8265777
193,9,4.8285794
193,10,4.8113837
193,11,4.7682796
193,12,4.7609887
194,1,4.6959944
194,2,4.7199693
194,3,4.748136
194,4,4.8123717
194,5,4.826108
194,6,4.821567
194,7,4.8271985
194,8,4.817368
194,9,4.8285384
194,10,4.812141
194,11,4.771423
194,12,4.7339635
195,1,4.7947803
195,2,4.813392
195,3,4.816724
195,4,4.9116683
195,5,4.8682556
195,6,4.8670287
195,7,4.833659
195,8,4.812426
195,9,4.8309455
195,10,4.8136473
195,11,4.8157268
195,12,4.8370695
196,1,4.7683764
196,2,4.7778563
196,3,4.836692
196,4,4.8966436
196,5,4.8848395
196,6,4.869719
196,7,4.8340364
196,8,4.82892
196,9,4.833265
196,10,4.8108597
196,11,4.776769
196,12,4.780414
197,1,4.8058724
197,2,4.8008714
197,3,4.8420167
197,4,4.8896623
197,5,4.895633
197,6,4.866836
197,7,4.8376255
197,8,4.822731
197,9,4.833686
197,10,4.820609
197,11,4.789101
197,12,4.788312
198,1,4.7728634
198,2,4.7857347
198,3,4.8477736
198,4,4.911253
198,5,4.8996577
198,6,4.8707414
198,7,4.81937
198,8,4.8228636
198,9,4.8183312
198,10,4.8016243
198,11,4.7719207
198,12,4.7792134
199,1,4.7460747
199,2,4.749597
199,3,4.819202
199,4,4.88086
199,5,4.885739
199,6,4.845691
199,7,4.8180885
199,8,4.814918
199,9,4.8180776
199,10,4.79815
199,11,4.754397
199,12,4.7669797
200,1,4.8270774
200,2,4.837268
200,3,4.8318267
200,4,4.9123917
200,5,4.9054985
200,6,4.8575115
200,7,4.819064
200,8,4.8238573
200,9,4.837406
200,10,4.8271794
200,11,4.8191905
200,12,4.8522615
201,1,4.8249626
201,2,4.821057
201,3,4.8482795
201,4,4.9350095
201,5,4.889382
201,6,4.8656397
201,7,4.8276467
201,8,4.823421
201,9,4.8216405
201,10,4.802946
201,11,4.7780333
201,12,4.803295
202,1,4.710735
202,2,4.731627
202,3,4.7505603
202,4,4.815836
202,5,4.838294
202,6,4.8348017
202,7,4.838131
202,8,4.823647
202,9,4.834061
202,10,4.8196125
202,11,4.781377
202,12,4.743653
203,1,4.7545867
203,2,4.7523932
203,3,4.769664
203,4,4.8247275
203,5,4.832748
203,6,4.832837
203,7,4.8285837
203,8,4.825156
203,9,4.816488
203,10,4.786597
203,11,4.7653913
203,12,4.739721
204,1,4.791656
204,2,4.7982183
204,3,4.827916
204,4,4.887056
204,5,4.8744164
204,6,4.869631
204,7,4.8363395
204,8,4.829904
204,9,4.8290067
204,10,4.8093233
204,11,4.771798
204,12,4.78007
205,1,4.7699957
205,2,4.775069
205,3,4.810838
205,4,4.9115252
205,5,4.887275
205,6,4.8438563
205,7,4.825107
205,8,4.811935
205,9,4.812926
205,10,4.802995
205,11,4.8050194
205,12,4.840549
206,1,4.7157793
206,2,4.7322
206,3,4.779074
206,4,4.833502
206,5,4.848167
206,6,4.8474174
206,7,4.8239946
206,8,4.8202806
206,9,4.840195
206,10,4.8152456
206,11,4.771291
206,12,4.745781
207,1,4.8553824
207,2,4.8801465
207,3,4.8653994
207,4,4.9586315
207,5,4.878781
207,6,4.847841
207,7,4.8022184
207,8,4.7950473
207,9,4.8062396
207,10,4.7825794
207,11,4.8063216
207,12,4.857511
208,1,4.7455926
208,2,4.738058
208,3,4.7610145
208,4,4.84145
208,5,4.8437943
208,6,4.842651
208,7,4.834088
208,8,4.825603
208,9,4.828264
208,10,4.8104005
208,11,4.7642074
208,12,4.761945
209,1,4.745072
209,2,4.761261
209,3,4.792104
209,4,4.8624525
209,5,4.8690753
209,6,4.866627
209,7,4.8326783
209,8,4.821881
209,9,4.8243065
209,10,4.817276
209,11,4.769467
209,12,4.7480154
210,1,4.732074
210,2,4.734903
210,3,4.8178596
210,4,4.8712897
210,5,4.8463855
210,6,4.8454676
210,7,4.8169312
210,8,4.808913
210,9,4.805871
210,10,4.781037
210,11,4.7817526
210,12,4.780643
211,1,4.747211
211,2,4.755287
211,3,4.7860975
211,4,4.8284507
211,5,4.829464
211,6,4.8354363
211,7,4.816978
211,8,4.82111
211,9,4.8183627
211,10,4.785449
211,11,4.7545195
211,12,4.7151155
212,1,4.6943493
212,2,4.7265897
212,3,4.741254
212,4,4.8043027
212,5,4.8210077
212,6,4.8282185
212,7,4.8343735
212,8,4.8206186
212,9,4.839874
212,10,4.8085012
212,11,4.7905793
212,12,4.7413545
213,1,4.7377467
213,2,4.756639
213,3,4.797374
213,4,4.851533
213,5,4.868255
213,6,4.8663464
213,7,4.8360443
213,8,4.8296585
213,9,4.819326
213,10,4.816618
213,11,4.774459
213,12,4.7657804
214,1,4.7622013
214,2,4.759754
214,3,4.813895
214,4,4.8621545
214,5,4.864797
214,6,4.8580337
214,7,4.833162
214,8,4.828275
214,9,4.825907
214,10,4.8139124
214,11,4.7766066
214,12,4.7595034
215,1,4.716541
215,2,4.732115
215,3,4.7611694
215,4,4.8252945
215,5,4.850298
215,6,4.842304
215,7,4.832163
215,8,4.8308797
215,9,4.8362103
215,10,4.812907
215,11,4.7653265
215,12,4.744632
216,1,4.8076158
216,2,4.8012667
216,3,4.858784
216,4,4.9221096
216,5,4.9047594
216,6,4.864734
216,7,4.8601065
216,8,4.8447433
216,9,4.8480997
216,10,4.8372674
216,11,4.8217483
216,12,4.894424
217,1,4.845854
217,2,4.860765
217,3,4.8845453
217,4,4.9666905
217,5,4.900492
217,6,4.888128
217,7,4.8569484
217,8,4.837194
217,9,4.8483853
217,10,4.827427
217,11,4.815321
217,12,4.8387837
218,1,4.7218947
218,2,4.7386603
218,3,4.7781067
218,4,4.8372684
218,5,4.855746
218,6,4.8491454
218,7,4.8364177
218,8,4.824959
218,9,4.827669
218,10,4.8114004
218,11,4.7604947
218,12,4.7533307
219,1,4.7289476
219,2,4.753032
219,3,4.7797313
219,4,4.8340893
219,5,4.8581786
219,6,4.8511887
219,7,4.8308396
219,8,4.823894
219,9,4.828025
219,10,4.8190384
219,11,4.7880163
219,12,4.753163
220,1,4.71192
220,2,4.731683
220,3,4.773886
220,4,4.8295994
220,5,4.845283
220,6,4.82254
220,7,4.831794
220,8,4.820302
220,9,4.8284287
220,10,4.815966
220,11,4.7949195
220,12,4.743064
221,1,4.774298
221,2,4.7864547
221,3,4.828266
221,4,4.8997183
221,5,4.890449
221,6,4.871881
221,7,4.8243737
221,8,4.825377
221,9,4.825288
221,10,4.807817
221,11,4.782804
221,12,4.7946258
222,1,4.807928
222,2,4.7848854
222,3,4.860393
222,4,4.8950877
222,5,4.8872027
222,6,4.8716335
222,7,4.8300776
222,8,4.825865
222,9,4.830387
222,10,4.8141465
222,11,4.7878103
222,12,4.7827044
223,1,4.7109275
223,2,4.7367725
223,3,4.7667365
223,4,4.8243184
223,5,4.841576
223,6,4.8419485
223,7,4.8327656
223,8,4.813792
223,9,4.840138
223,10,4.814605
223,11,4.7939467
223,12,4.737681
224,1,4.7118573
224,2,4.7272935
224,3,4.75695
224,4,4.8108406
224,5,4.835041
224,6,4.8311615
224,7,4.8312616
224,8,4.81945
224,9,4.829017
224,10,4.8243456
224,11,4.782288
224,12,4.733953
225,1,4.741387
225,2,4.7478065
225,3,4.8049407
225,4,4.873677
225,5,4.857754
225,6,4.856083
225,7,4.8243947
225,8,4.818356
225,9,4.8202624
225,10,4.807214
225,11,4.7716646
225,12,4.769759
226,1,4.8221984
226,2,4.8128247
226,3,4.8480153
226,4,4.931498
226,5,4.893199
226,6,4.8626475
226,7,4.826046
226,8,4.8242235
226,9,4.8259597
226,10,4.790348
226,11,4.7745724
226,12,4.7839065
227,1,4.721088
227,2,4.737039
227,3,4.779914
227,4,4.8372636
227,5,4.859476
227,6,4.8377547
227,7,4.831321
227,8,4.826141
227,9,4.8323817
227,10,4.8082657
227,11,4.7715163
227,12,4.742143
228,1,4.785237
228,2,4.783018
228,3,4.8550253
228,4,4.918586
228,5,4.8841534
228,6,4.8709517
228,7,4.8402386
228,8,4.8333282
228,9,4.833369
228,10,4.839694
228,11,4.8361583
228,12,4.837087
229,1,4.7736444
229,2,4.7897906
229,3,4.815801
229,4,4.882005
229,5,4.9008455
229,6,4.8812447
229,7,4.8458266
229,8,4.8388066
229,9,4.84677
229,10,4.809449
229,11,4.796106
229,12,4.7607923
230,1,4.7636733
230,2,4.749675
230,3,4.8129773
230,4,4.899041
230,5,4.8770328
230,6,4.8729033
230,7,4.839512
230,8,4.8177285
230,9,4.836498
230,10,4.8233657
230,11,4.833053
230,12,4.841652
231,1,4.737122
231,2,4.7537174
231,3,4.8107185
231,4,4.8703804
231,5,4.862261
231,6,4.8618236
231,7,4.8249273
231,8,4.815025
231,9,4.8183913
231,10,4.811434
231,11,4.7898655
231,12,4.809326
232,1,4.700339
232,2,4.725813
232,3,4.7509017
232,4,4.8054733
232,5,4.8262186
232,6,4.8271136
232,7,4.8310313
232,8,4.8158245
232,9,4.8373
232,10,4.813342
232,11,4.7709603
232,12,4.733095
233,1,4.759058
233,2,4.760103
233,3,4.813815
233,4,4.8636336
233,5,4.863141
233,6,4.8633056
233,7,4.835836
233,8,4.826257
233,9,4.8260274
233,10,4.8124385
233,11,4.770404
233,12,4.7545643
234,1,4.759712
234,2,4.7428546
234,3,4.80939
234,4,4.8666444
234,5,4.867568
234,6,4.8694987
234,7,4.83735
234,8,4.8339276
234,9,4.836486
234,10,4.82073
234,11,4.7818317
234,12,4.756101
235,1,4.7712116
235,2,4.7708416
235,3,4.8310533
235,4,4.8836503
235,5,4.875719
235,6,4.860568
235,7,4.8286963
235,8,4.8253684
235,9,4.827299
235,10,4.810944
235,11,4.773128
235,12,4.7753386
236,1,4.798225
236,2,4.8335977
236,3,4.8484287
236,4,4.9136076
236,5,4.8931966
236,6,4.869841
236,7,4.833281
236,8,4.828931
236,9,4.8231387
236,10,4.803525
236,11,4.7819786
236,12,4.7985845
237,1,4.725691
237,2,4.7347937
237,3,4.768054
237,4,4.8397465
237,5,4.8491597
237,6,4.8408647
237,7,4.825761
237,8,4.8239427
237,9,4.831221
237,10,4.810214
237,11,4.779463
237,12,4.738729
238,1,4.7903275
238,2,4.8149686
238,3,4.839149
238,4,4.904691
238,5,4.8904095
238,6,4.864222
238,7,4.8239365
238,8,4.8177075
238,9,4.8333774
238,10,4.8215585
238,11,4.8405704
238,12,4.853642
239,1,4.790524
239,2,4.774596
239,3,4.823335
239,4,4.8903894
239,5,4.882047
239,6,4.8595867
239,7,4.820418
239,8,4.8210964
239,9,4.827661
239,10,4.8048677
239,11,4.7704306
239,12,4.7867074
240,1,4.8833933
240,2,4.877997
240,3,4.8768935
240,4,4.94119
240,5,4.93624
240,6,4.8921943
240,7,4.859664
240,8,4.8520365
240,9,4.845483
240,10,4.8337593
240,11,4.874383
240,12,4.9046063
241,1,4.8623276
241,2,4.8923335
241,3,4.8740954
241,4,4.954826
241,5,4.912715
241,6,4.8861804
241,7,4.858535
241,8,4.840054
241,9,4.8440657
241,10,4.8247538
241,11,4.8341937
241,12,4.847537
242,1,4.8587384
242,2,4.8867545
242,3,4.853923
242,4,4.921585
242,5,4.884041
242,6,4.843222
242,7,4.810354
242,8,4.800868
242,9,4.797114
242,10,4.7878942
242,11,4.792202
242,12,4.8547473
243,1,4.831834
243,2,4.8365564
243,3,4.8601074
243,4,4.9496665
243,5,4.88861
243,6,4.8793535
243,7,4.841961
243,8,4.8354845
243,9,4.8420124
243,10,4.813371
