cluster,month,anchor
89,7,0.028706820061198766
89,8,0.028521986036644627
89,9,0.03300748418563005
89,10,0.03396076807809233
89,11,0.03635002217152346
89,12,0.03903209756164709
90,1,0.04243958686138142
90,2,0.0442624315415533
90,3,0.05240592467498093
90,4,0.05103320982230081
90,5,0.04596802192261112
90,6,0.04469966655483264
90,7,0.03404866185588567
90,8,0.03638984429030304
90,9,0.03857417973744968
90,10,0.036552246387500056
90,11,0.03541944178408967
90,12,0.038622622930583606
91,1,0.03860976509561875
91,2,0.03914243036315511
91,3,0.04352387587956848
91,4,0.04281199210017111
91,5,0.03948308772715647
91,6,0.03408756520187221
91,7,0.02710870705574104
91,8,0.028079854916494455
91,9,0.030541997424370852
91,10,0.0348608219430924
91,11,0.03934212036681414
91,12,0.03927010020232545
92,1,0.042339678536911375
92,2,0.043607608082085476
92,3,0.044709133139788075
92,4,0.049949221042587
92,5,0.046063571427041844
92,6,0.045140041914091725
92,7,0.035911087878003775
92,8,0.03581857641431311
92,9,0.038752357353487386
92,10,0.03756723264814578
92,11,0.04266812428933603
92,12,0.04142517249043813
93,1,0.04217407642548116
93,2,0.04124912969324234
93,3,0.045063163850799046
93,4,0.044568314142437344
93,5,0.040153477810133856
93,6,0.035154250888350926
93,7,0.02788044036405475
93,8,0.028569679863587494
93,9,0.031108001053447756
93,10,0.03707831837199615
93,11,0.04027635394148928
93,12,0.04212368105275202
94,1,0.03723531759898531
94,2,0.037104261440624085
94,3,0.04057087008683237
94,4,0.03829792046907618
94,5,0.041660239665410936
94,6,0.036888700436855756
94,7,0.03546114859024572
94,8,0.033713751707719716
94,9,0.03467520615635413
94,10,0.038659675419173194
94,11,0.03933902711398127
94,12,0.03495593746273758
95,1,0.035648065865695557
95,2,0.03492666235212867
95,3,0.03916927869047424
95,4,0.03966273088314248
95,5,0.038982410203624786
95,6,0.03792738446714152
95,7,0.02939207253299292
95,8,0.03121288513097432
95,9,0.03393372558315682
95,10,0.03321641099352619
95,11,0.036679279059454256
95,12,0.035427889602574134
96,1,0.04068169204908221
96,2,0.03918041845040196
96,3,0.044942201478731424
96,4,0.044905877363634376
96,5,0.040534023000010765
96,6,0.03787846976499118
96,7,0.030226150344061373
96,8,0.031279654910291034
96,9,0.03480465865939293
96,10,0.03574621765297445
96,11,0.04152029677324596
96,12,0.04263484284077143
97,1,0.037103575124859914
97,2,0.037925183926140534
97,3,0.04113523613747659
97,4,0.0370282291847911
97,5,0.034045863097370656
97,6,0.03455998414337043
97,7,0.029712726783673662
97,8,0.0288315662547654
97,9,0.03329313742951104
97,10,0.034493775523326754
97,11,0.03823746954325886
97,12,0.039698809573906084
98,1,0.04399875379177285
98,2,0.04604324622460185
98,3,0.05186664741765046
98,4,0.049461721960674665
98,5,0.04495843165101645
98,6,0.042930220184186
98,7,0.03342468432042035
98,8,0.03555655097295779
98,9,0.03812752218296186
98,10,0.036815190034611193
98,11,0.035963367044222726
98,12,0.03991062814787029
99,1,0.036549066792440556
99,2,0.037083309357224654
99,3,0.04036638440885877
99,4,0.03890824119117422
99,5,0.03559210853300079
99,6,0.028227579938237796
99,7,0.024959949918169
99,8,0.02589249771878044
99,9,0.02755131083240188
99,10,0.03357751831634047
99,11,0.03577094805978681
99,12,0.036975957062224604
100,1,0.039731573596429426
100,2,0.040194656960059916
100,3,0.04581496553993685
100,4,0.04469033321656334
100,5,0.039695623863000316
100,6,0.03246390452886782
100,7,0.02719061815307507
100,8,0.02744491546911495
100,9,0.03041938992773245
100,10,0.0357804478313658
100,11,0.04018530858361735
100,12,0.04027043288868922
101,1,0.03548789884220575
101,2,0.03705670960709368
101,3,0.0400189519831642
101,4,0.03829728619177609
101,5,0.035510926716417736
101,6,0.02859983846038972
101,7,0.024673690030528654
101,8,0.025831737889084563
101,9,0.02744568620213825
101,10,0.032917513722813777
101,11,0.034909577647020996
101,12,0.03646903655031221
102,1,0.03862246056206854
102,2,0.03881348953056477
102,3,0.04237074712309416
102,4,0.04191932840538984
102,5,0.03781654013402054
102,6,0.030572368025464085
102,7,0.02647521640384391
102,8,0.0273298734707514
102,9,0.028661136917527714
102,10,0.03493261500589447
102,11,0.037295613870050336
102,12,0.03925259990984769
103,1,0.03946567730468131
103,2,0.039754330525011636
103,3,0.04335766684363136
103,4,0.04383405874153073
103,5,0.038806790954693644
103,6,0.033369736756901414
103,7,0.02761860885585328
103,8,0.028573661760342397
103,9,0.0313584309950967
103,10,0.03550773572577255
103,11,0.0403484333245135
103,12,0.04148068871833398
104,1,0.04066750011114348
104,2,0.04260263883938319
104,3,0.0506547626226597
104,4,0.047526384183698686
104,5,0.043413220992192185
104,6,0.040276454850684554
104,7,0.03194044757158926
104,8,0.03425258269276683
104,9,0.03622743764388757
104,10,0.035487026701361675
104,11,0.03488849510411553
104,12,0.03815870499791171
105,1,0.04360247935860665
105,2,0.04180293369165885
105,3,0.0487425250400372
105,4,0.04841017708748648
105,5,0.04472711563956606
105,6,0.042187070729753404
105,7,0.031136902465580277
105,8,0.03228434416221377
105,9,0.03576946687748648
105,10,0.03684907379794461
105,11,0.042170013638165624
105,12,0.04439046512314196
106,1,0.04253594781002237
106,2,0.04045394249183229
106,3,0.0452258227862708
106,4,0.04593237616127459
106,5,0.041645004349593194
106,6,0.037319597965882086
106,7,0.028796566484567455
106,8,0.030245845510098224
106,9,0.0328458020161168
106,10,0.036452489473633144
106,11,0.04207701492862429
106,12,0.04362524305594194
107,1,0.03766261384150803
107,2,0.03743160164974469
107,3,0.038214065926497794
107,4,0.0360723729721177
107,5,0.0360255370455147
107,6,0.03380617871692174
107,7,0.03292866648678978
107,8,0.0323124439316886
107,9,0.03431052850266644
107,10,0.0340019924949754
107,11,0.03564829034290294
107,12,0.03487070579140382
108,1,0.03843077360430426
108,2,0.03849727025624705
108,3,0.040464727582815406
108,4,0.038938327674811944
108,5,0.04081699271030216
108,6,0.037430614195822255
108,7,0.03654924157755197
108,8,0.033456311090388643
108,9,0.03553398354917415
108,10,0.03886153521005836
108,11,0.039247433711670936
108,12,0.037644547225850276
109,1,0.03644640485878451
109,2,0.03565566103522593
109,3,0.038600847880945074
109,4,0.03401917529206469
109,5,0.032485827071762466
109,6,0.03216405978130965
109,7,0.029372366903214434
109,8,0.030630663706197898
109,9,0.032084336474431575
109,10,0.03353232352562886
109,11,0.03747318428551211
109,12,0.03713157167561269
110,1,0.04681414234330993
110,2,0.04474859211387665
110,3,0.04978298748870634
110,4,0.052665157620772785
110,5,0.043948611122196335
110,6,0.042416462995571995
110,7,0.0312565487659358
110,8,0.03247934337909926
110,9,0.03352769821067581
110,10,0.03837422687695157
110,11,0.04401640036562853
110,12,0.04618357186397864
111,1,0.03220672343004656
111,2,0.034360862613820715
111,3,0.03864557979552496
111,4,0.043472571387086524
111,5,0.03824945782777398
111,6,0.03671157455994344
111,7,0.030129873861226404
111,8,0.031107359423369597
111,9,0.03173434934907627
111,10,0.03053250936117393
111,11,0.0294790112683153
111,12,0.03101066776169233
112,1,0.03833523667635305
112,2,0.03823952438376018
112,3,0.041571373027880346
112,4,0.03984382690897713
112,5,0.04440591046573689
112,6,0.04060225256205081
112,7,0.03654504356155698
112,8,0.03560937726946959
112,9,0.03611549256748331
112,10,0.03543501049753072
112,11,0.038505617133606056
112,12,0.03675770171892237
113,1,0.040745885793953406
113,2,0.04045099201411844
113,3,0.04396212812256178
113,4,0.04437901054414432
113,5,0.03917381418972182
113,6,0.033576257091338005
113,7,0.027325957812465336
113,8,0.028924005003860557
113,9,0.03190006346701281
113,10,0.0358964633793424
113,11,0.04254192934072712
113,12,0.041122584648609205
114,1,0.04306751410923204
114,2,0.04174743148015674
114,3,0.047217781399628955
114,4,0.04811284468861648
114,5,0.04134367246483024
114,6,0.036236094910214345
114,7,0.029939433236062858
114,8,0.030940139651360672
114,9,0.03370120201723079
114,10,0.03826338022304974
114,11,0.043839105454797064
114,12,0.04463800011815309
115,1,0.04386091860311412
115,2,0.0417083801420813
115,3,0.048235284477503235
115,4,0.04917245000707934
115,5,0.045056469888513466
115,6,0.042152305971538934
115,7,0.030784892801170576
115,8,0.03252048431265074
115,9,0.035760653689470165
115,10,0.03841258463674112
115,11,0.043733302970917064
115,12,0.04518304500260521
116,1,0.03470408049795896
116,2,0.03455222780480859
116,3,0.03981996258564443
116,4,0.03557330881799716
116,5,0.03170105063474504
116,6,0.031823434994404334
116,7,0.028230914377034774
116,8,0.027926890508669387
116,9,0.03219099310706051
116,10,0.033238277586801354
116,11,0.03733210432329712
116,12,0.037154820786878186
117,1,0.04025572117348916
117,2,0.03858741999929719
117,3,0.041749532687733605
117,4,0.04198595006073706
117,5,0.04192888058793647
117,6,0.04058555369999674
117,7,0.03132606702558058
117,8,0.033341931130372045
117,9,0.036376380548976524
117,10,0.03631498270478772
117,11,0.04122423070530546
117,12,0.040629116526959705
118,1,0.0412360597974642
118,2,0.04055172490762757
118,3,0.04478682321924596
118,4,0.0458578704888022
118,5,0.040365006745792686
118,6,0.03521297893522761
118,7,0.02887156063901144
118,8,0.03000572475763496
118,9,0.032561284542139246
118,10,0.03696796697258671
118,11,0.043078409012940154
118,12,0.04160014254925794
119,1,0.04010099676078112
119,2,0.03911224670608304
119,3,0.0488819522957968
119,4,0.04698435585024083
119,5,0.04181820912529236
119,6,0.04024783688271222
119,7,0.028946143321447085
119,8,0.030266654086630873
119,9,0.03360727837125324
119,10,0.03501456939922606
119,11,0.040628561467617036
119,12,0.041003324380080634
120,1,0.03542059972093006
120,2,0.036055676025991995
120,3,0.039324902787673574
120,4,0.03433106415591434
120,5,0.03139897935442854
120,6,0.031122071276369588
120,7,0.029160234505289567
120,8,0.02955837671054645
120,9,0.031071655752083333
120,10,0.03348540051857332
120,11,0.0372414499817872
120,12,0.037369195981508604
121,1,0.042552118494600846
121,2,0.044208071968196296
121,3,0.04951821288824901
121,4,0.04800060775803427
121,5,0.0450192375107576
121,6,0.04148895667424345
121,7,0.032802385676498874
121,8,0.03361310732053591
121,9,0.03698617585776992
121,10,0.037100586702530025
121,11,0.03629193556338337
121,12,0.04022574935793406
122,1,0.0354662348996495
122,2,0.03556342882597251
122,3,0.04019629091828639
122,4,0.03686225635296709
122,5,0.03337207602647124
122,6,0.03408054145000368
122,7,0.02851996643318668
122,8,0.02838158192945298
122,9,0.03309612282127757
122,10,0.033055084387417354
122,11,0.036284867000395
122,12,0.038727062533489315
123,1,0.042118241476760444
123,2,0.043785639732669954
123,3,0.05058885529106612
123,4,0.050550566266598644
123,5,0.045550051250638886
123,6,0.04370910889962298
123,7,0.03332132133696184
123,8,0.036302356145187294
123,9,0.03771747622295595
123,10,0.03576593785501522
123,11,0.035115650623363276
123,12,0.03820023926412374
124,1,0.03901675129618633
124,2,0.04111909658174607
124,3,0.04819320274445285
124,4,0.04603712883614852
124,5,0.04159869061605057
124,6,0.03849365399927521
124,7,0.030657454649149547
124,8,0.033268961936795335
124,9,0.03659070746436283
124,10,0.03456404823658917
124,11,0.03390299191897817
124,12,0.0369328044438714
125,1,0.03769135457986159
125,2,0.03745520373470047
125,3,0.04353591103728374
125,4,0.041230583542315756
125,5,0.033808100097327314
125,6,0.034464982618530364
125,7,0.026543526907349225
125,8,0.027540672177176054
125,9,0.03233611184448615
125,10,0.03300953875315702
125,11,0.03902703040489586
125,12,0.03904949580219015
126,1,0.03669789746106875
126,2,0.038781099150150024
126,3,0.04614598829896657
126,4,0.04333580967804135
126,5,0.04094092443417766
126,6,0.03799203268120299
126,7,0.030661855899962065
126,8,0.03216748634183683
126,9,0.03426765633571581
126,10,0.033740236290206935
126,11,0.03281131053169107
126,12,0.0353417921632763
127,1,0.03252212741049742
127,2,0.03366773296432562
127,3,0.03864716486880005
127,4,0.04245724108334641
127,5,0.03756838359889514
127,6,0.036172517781410216
127,7,0.029813351206770474
127,8,0.03049619215133529
127,9,0.03183379477269397
127,10,0.03055508782909593
127,11,0.029771282458651724
127,12,0.03173899499511267
128,1,0.0399539327739195
128,2,0.039524932691688566
128,3,0.04399399897160694
128,4,0.04279918549116962
128,5,0.03854798915559369
128,6,0.032583946474665615
128,7,0.026553630949715454
128,8,0.027926080632291444
128,9,0.030079736726334457
128,10,0.036351525375555485
128,11,0.03853531238075357
128,12,0.0400676269359947
129,1,0.03592694156399593
129,2,0.0360513493446432
129,3,0.03714157296464514
129,4,0.033101877277371385
129,5,0.03235051410279009
129,6,0.03243936991421923
129,7,0.030479717801975618
129,8,0.03060056179086096
129,9,0.03227452834640872
129,10,0.032804016179853526
129,11,0.035494322414864894
129,12,0.03565807886953901
130,1,0.045597951246781704
130,2,0.04676291775661043
130,3,0.05127008443000544
130,4,0.051115047520240944
130,5,0.04723123339748991
130,6,0.043105199034937196
130,7,0.03389609388024642
130,8,0.03630930332593786
130,9,0.03869676181886076
130,10,0.03716034906121089
130,11,0.03722973516933239
130,12,0.04128015693541197
131,1,0.047716647116785256
131,2,0.04596441564085321
131,3,0.048011894150651
131,4,0.048692755366761015
131,5,0.0486449061833903
131,6,0.04601353307374958
131,7,0.0349492218389459
131,8,0.03657822349680384
131,9,0.039315830371045926
131,10,0.039407110825415585
131,11,0.042269439287274536
131,12,0.04726556839316629
132,1,0.03822240171361319
132,2,0.04221270270242456
132,3,0.04901780910757371
132,4,0.052398182883371947
132,5,0.04378244477585346
132,6,0.04161910403048251
132,7,0.03351770517039006
132,8,0.035117587530425494
132,9,0.03750062622044267
132,10,0.03533977727513082
132,11,0.03298947246685288
132,12,0.03590192055600109
133,1,0.03824563392371184
133,2,0.036715832935033096
133,3,0.04072582751687075
133,4,0.04119583755427579
133,5,0.04017419420672525
133,6,0.03901371866264873
133,7,0.030833430591612112
133,8,0.03189249117440249
133,9,0.03503294105439408
133,10,0.03467116702695618
133,11,0.0390445496721774
133,12,0.038484419918566506
134,1,0.035744651226349344
134,2,0.0353098611808014
134,3,0.036616211803426696
134,4,0.03304039856487273
134,5,0.03148292167266006
134,6,0.031718321231707904
134,7,0.02954594574127495
134,8,0.030374157374548957
134,9,0.03111950943646159
134,10,0.03193778898386005
134,11,0.03583179123561431
134,12,0.036114804489072325
135,1,0.044405516107027365
135,2,0.04580103264275894
135,3,0.05084779978478661
135,4,0.0509878177014278
135,5,0.04665730373174498
135,6,0.04256608384696008
135,7,0.03321749398977312
135,8,0.03531077443979415
135,9,0.03716022971735025
135,10,0.03724540993292017
135,11,0.03610277288621478
135,12,0.04025023175340862
136,1,0.04656139017440491
136,2,0.04181838537373837
136,3,0.043239541247639096
136,4,0.04383032603625006
136,5,0.04707948334562941
136,6,0.043577598686497944
136,7,0.033860654398601524
136,8,0.035272190135397945
136,9,0.03907459949112385
136,10,0.03975119267975275
136,11,0.04862834632021971
136,12,0.046993840863241945
137,1,0.039475313852034254
137,2,0.039599588028466415
137,3,0.04469430719146823
137,4,0.044385438013386666
137,5,0.03993399752472461
137,6,0.03235165086396298
137,7,0.02740284120020885
137,8,0.028090171075321795
137,9,0.03012839189332135
137,10,0.03596054452353802
137,11,0.03952033735445425
137,12,0.04030777259444098
138,1,0.03740936295934989
138,2,0.037210099789380495
138,3,0.04185523647119483
138,4,0.03755963118778483
138,5,0.033172406349611994
138,6,0.03454127676023621
138,7,0.02899939483214415
138,8,0.029066437408791224
138,9,0.033476619988715046
138,10,0.03474157082313445
138,11,0.03868172752128604
138,12,0.03972594414140447
139,1,0.03941258637785852
139,2,0.03910723004601488
139,3,0.04392315323961576
139,4,0.04387777493022655
139,5,0.03944082670775178
139,6,0.033926149574055514
139,7,0.027041257504807154
139,8,0.028200206374873565
139,9,0.03035026966057709
139,10,0.03545289367551697
139,11,0.03927783935566323
139,12,0.04027520062060087
140,1,0.04326791412565688
140,2,0.04207941822208796
140,3,0.04664466099711075
140,4,0.046047839285255646
140,5,0.04199288111525887
140,6,0.0365672622917058
140,7,0.02867452024459716
140,8,0.029719876677504985
140,9,0.031586969101643
140,10,0.03716454203205246
140,11,0.04147210077698775
140,12,0.0428307777923474
141,1,0.04137161376233005
141,2,0.04120178223253313
141,3,0.04402235571604073
141,4,0.044517138262819514
141,5,0.040036149988603616
141,6,0.03398374289586954
141,7,0.029386584280006078
141,8,0.029078740061571077
141,9,0.030181687041217438
141,10,0.03769623248844465
141,11,0.040736158790715744
141,12,0.041743639004796156
142,1,0.04632512213859028
142,2,0.047933455549629245
142,3,0.05101940318324265
142,4,0.05064236770503296
142,5,0.046680086796102055
142,6,0.04539766777156746
142,7,0.03382679662574216
142,8,0.03638292790651857
142,9,0.03888947678658826
142,10,0.038171244711236466
142,11,0.03706565534593539
142,12,0.04114589456814876
143,1,0.03956479475227486
143,2,0.041435658394459916
143,3,0.04432725740800507
143,4,0.04240914326267002
143,5,0.034691098939105894
143,6,0.027810259425667592
143,7,0.025287071206186795
143,8,0.0266614530729927
143,9,0.02915098032896987
143,10,0.03408922980279904
143,11,0.03589797248164927
143,12,0.03819453629256662
144,1,0.04828321958691401
144,2,0.0431682338687097
144,3,0.044145249324098794
144,4,0.0445056265043933
144,5,0.047889620626177756
144,6,0.04525008418729517
144,7,0.03416163975609346
144,8,0.036343778290557814
144,9,0.0391100550478975
144,10,0.03981546522495557
144,11,0.04770033626488148
144,12,0.04836513596110746
145,1,0.03907536616042293
145,2,0.04305790443523242
145,3,0.04800907623879818
145,4,0.05237298748114335
145,5,0.044051607997216115
145,6,0.04189579508461186
